dateCrawled,name,price,,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen
2016-03-09 18:45,BMW_318i_Facelift_TÃ?Å?�V_03/18,2799,bmw 3er limousine Manual 2003 4,test,limousine,2003,Manual,147,3er,150000,4,benzin,bmw,nein,2016-03-09 0:00,24211,2016-03-12 18:47
2016-04-07 12:25,BMW_318i_Limumousine,13850,bmw 3er limousine Manual 2008 6,control,limousine,2008,Manual,147,3er,125000,6,benzin,bmw,,2016-04-07 0:00,60439,2016-04-07 12:25
2016-03-09 8:32,Chrysler_Voyager_2.4_SE,2000,chrysler voyager bus Automatic 2002 5,control,bus,2002,Automatic,147,voyager,150000,5,lpg,chrysler,nein,2016-03-09 0:00,63069,2016-03-20 10:17
2016-03-14 20:49,Chrysler_Voyager_top_Zustand_sparsam,2200,chrysler voyager bus Manual 2003 5,control,bus,2003,Manual,147,voyager,150000,5,benzin,chrysler,nein,2016-03-14 0:00,47809,2016-03-19 10:17
2016-03-06 4:32,Ford_Scorpio_Turnier_Ghia,800,ford andere kombi Manual 1998 10,test,kombi,1998,Manual,147,andere,150000,10,benzin,ford,nein,2016-03-06 0:00,56130,2016-04-07 1:17
2016-03-20 10:06,Ford_Galaxy_2_3_EZ_2002__TÃ?Å?�V_09/2017,3200,ford galaxy bus Manual 2002 10,control,bus,2002,Manual,147,galaxy,125000,10,benzin,ford,,2016-03-20 0:00,35444,2016-03-21 12:33
2016-03-27 18:56,Ford_Scorpio_Turnier_Ghia,950,ford andere kombi Automatic 1997 10,control,kombi,1997,Automatic,147,andere,150000,10,benzin,ford,ja,2016-03-27 0:00,75181,2016-04-05 17:21
2016-03-30 1:56,Ford_Scorpio_Ghia,500,ford andere limousine Automatic 1996 12,test,limousine,1996,Automatic,147,andere,150000,12,benzin,ford,nein,2016-03-30 0:00,48153,2016-04-02 19:47
2016-04-03 16:41,Verkaufe_Ford_Mondeo_Kombi_2.0_Chia_Ausstattung,2200,ford mondeo kombi Manual 2002 10,control,kombi,2002,Manual,147,mondeo,150000,10,benzin,ford,nein,2016-04-03 0:00,35083,2016-04-05 15:46
2016-03-31 16:37,W124_300TDT__Leder_schwarz__147_ps__klima__tausch_o._inz_moeglich,1900,mercedes_benz e_klasse kombi Automatic 1995 3,control,kombi,1995,Automatic,147,e_klasse,150000,3,diesel,mercedes_benz,,2016-03-31 0:00,25788,2016-04-06 9:17
2016-03-06 16:51,Astra_Cabrio_der_naechste_Sommer_kommt_bestimmt_;__,1850,opel astra cabrio Manual 2001 11,test,cabrio,2001,Manual,147,astra,150000,11,benzin,opel,nein,2016-03-06 0:00,55411,2016-03-10 16:15
2016-03-24 7:54,Astra_G_Cabrio_2_2_16V_TÃ?Å?�V_neu,3299,opel astra cabrio Manual 2002 1,control,cabrio,2002,Manual,147,astra,150000,1,benzin,opel,nein,2016-03-24 0:00,54413,2016-04-06 22:47
2016-03-26 22:36,Bastler_Fahrzeug_lpg,1300,opel astra coupe Manual 2001 0,test,coupe,2001,Manual,147,astra,150000,0,,opel,,2016-03-26 0:00,59581,2016-03-27 8:41
2016-03-26 22:50,Tausche_gegen_Tdi,2500,opel  bus Manual 2001 9,test,bus,2001,Manual,147,,150000,9,benzin,opel,,2016-03-26 0:00,25709,2016-04-06 20:18
2016-04-02 11:52,Zafira_2.2_Selection*Anhaengerkupplung*7_Sitzer*_Euro4*,1999,opel zafira bus Automatic 2002 9,test,bus,2002,Automatic,147,zafira,150000,9,benzin,opel,ja,2016-04-02 0:00,42349,2016-04-02 11:52
2016-03-12 20:53,Subaru_Forester_2.0D_Comfort,14500,subaru forester suv Manual 2010 4,test,suv,2010,Manual,147,forester,80000,4,diesel,subaru,nein,2016-03-12 0:00,28717,2016-03-20 1:46
2016-03-28 14:40,Subaru_Forester_2.0D,17800,subaru forester suv Manual 2011 9,test,suv,2011,Manual,147,forester,50000,9,diesel,subaru,nein,2016-03-28 0:00,95234,2016-04-06 18:19
2016-03-24 9:52,Toyota_Avensis_Kombi_1_8L/148_PS,7500,toyota avensis kombi Manual 2009 11,control,kombi,2009,Manual,147,avensis,150000,11,benzin,toyota,nein,2016-03-24 0:00,6905,2016-03-25 18:45
2016-03-18 10:48,Toyota_Avensis_Combi_1.8,10750,toyota avensis kombi Manual 2010 3,control,kombi,2010,Manual,147,avensis,90000,3,benzin,toyota,nein,2016-03-18 0:00,21261,2016-04-03 21:17
2016-03-09 1:57,Toyota_Avensis_Combi_1.8_Multidrive_S_Navi/Xenon,18100,toyota avensis kombi Automatic 2013 5,control,kombi,2013,Automatic,147,avensis,40000,5,benzin,toyota,nein,2016-03-09 0:00,73479,2016-04-06 23:16
2016-03-20 15:43,Ford_Windstar_Traveler_Edition,749,ford andere bus Automatic 1999 1,control,bus,1999,Automatic,148,andere,150000,1,benzin,ford,ja,2016-03-20 0:00,31848,2016-03-27 3:15
2016-03-23 10:37,Ford_Windstar,600,ford andere bus Automatic 1998 9,control,bus,1998,Automatic,148,andere,150000,9,benzin,ford,ja,2016-03-23 0:00,42349,2016-03-23 10:37
2016-04-03 22:06,Ford_Windstar__3.0_l__V6__mit_LPG,1700,ford andere bus Automatic 1997 11,control,bus,1997,Automatic,148,andere,150000,11,lpg,ford,nein,2016-04-03 0:00,56070,2016-04-05 12:11
2016-03-21 21:51,Peugeot_206_110,600,peugeot 2_reihe kleinwagen Manual 2002 11,control,kleinwagen,2002,Manual,148,2_reihe,150000,11,benzin,peugeot,ja,2016-03-21 0:00,39387,2016-04-05 0:15
2016-03-06 15:23,Pontiac_Firebird_____Liebhaber_auto!!!!!,5555,sonstige_autos  coupe Automatic 1994 6,test,coupe,1994,Automatic,148,,5000,6,benzin,sonstige_autos,nein,2016-03-06 0:00,65614,2016-03-09 15:47
2016-03-05 14:18,Audi_A3_2.0_FSI_S_Line_Sportpaket_plus,8499,audi a3 limousine Manual 2005 10,test,limousine,2005,Manual,149,a3,125000,10,benzin,audi,,2016-03-04 0:00,61440,2016-03-10 17:19
2016-03-11 22:50,Ford_Galaxy_2.3_LPG_TÃ?Å?�V_9.2017,1450,ford galaxy bus Automatic 1997 8,control,bus,1997,Automatic,149,galaxy,30000,8,lpg,ford,,2016-03-11 0:00,26603,2016-03-16 17:18
2016-03-22 20:47,Ford_Galaxy_2.3,1100,ford galaxy bus Manual 1998 8,control,bus,1998,Manual,149,galaxy,150000,8,benzin,ford,,2016-03-22 0:00,34130,2016-03-24 5:15
2016-03-27 15:45,Ford_Mondeo_Kombi_Ghia_2.0_Diesel__Tuev_08/17__guter_Zustand,2750,ford mondeo kombi Manual 2001 8,control,kombi,2001,Manual,149,mondeo,150000,8,diesel,ford,nein,2016-03-27 0:00,66798,2016-03-29 4:45
2016-03-23 19:53,Mercedes_cl_cdi_Automatik_Panorama_tausch_auch_moeglich,3499,mercedes_benz c_klasse coupe Automatic 2001 10,control,coupe,2001,Automatic,149,c_klasse,150000,10,diesel,mercedes_benz,nein,2016-03-23 0:00,63457,2016-04-02 3:44
2016-03-24 18:36,E220_CDI_Mercedes_Benz_Euro_4_W211,6900,mercedes_benz e_klasse limousine Automatic 2005 5,test,limousine,2005,Automatic,149,e_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-24 0:00,49811,2016-04-07 14:58
2016-03-20 7:59,VW_Passat_Automat.Xenon.Navi,10500,volkswagen passat kombi Automatic 2012 1,control,kombi,2012,Automatic,149,passat,150000,1,diesel,volkswagen,nein,2016-03-20 0:00,30457,2016-03-21 11:45
2016-03-27 1:57,Volkswagen_Golf_GTI_16V,8999,volkswagen golf limousine Manual 1990 11,test,limousine,1990,Manual,150,golf,150000,11,benzin,volkswagen,nein,2016-03-27 0:00,90453,2016-04-07 4:45
2016-03-31 15:46,Volkswagen_Golf_2.0,1000,volkswagen golf limousine Manual 1993 4,control,limousine,1993,Manual,150,golf,150000,4,benzin,volkswagen,ja,2016-03-31 0:00,86156,2016-04-06 8:44
2016-03-26 14:57,Volkswagen_Passat_Variant_2.0_16V,2900,volkswagen passat kombi Manual 1995 4,control,kombi,1995,Manual,150,passat,150000,4,benzin,volkswagen,nein,2016-03-26 0:00,34513,2016-04-06 2:46
2016-03-21 8:54,VW_Passat_1.8T_mit_neuem_Turbo_und_TÃ?Å?�V_bis_2017!!!,1200,volkswagen  limousine Manual 1996 5,control,limousine,1996,Manual,150,,150000,5,benzin,volkswagen,nein,2016-03-21 0:00,99974,2016-04-02 4:16
2016-03-22 9:53,VW_passat_3b_1_8t_mit_TÃ?Å?�V,1150,volkswagen passat limousine Manual 1996 10,test,limousine,1996,Manual,150,passat,150000,10,benzin,volkswagen,nein,2016-03-22 0:00,6844,2016-03-23 18:15
2016-03-26 0:55,Volkswagen_Golf_Variant_1.9_TDI,700,volkswagen golf kombi Manual 1996 6,test,kombi,1996,Manual,150,golf,150000,6,diesel,volkswagen,nein,2016-03-26 0:00,64405,2016-04-05 18:45
2016-03-12 18:41,VW_Passat_Rentnerfahrzeug__technisch_top_,2499,volkswagen passat kombi Manual 1997 10,test,kombi,1997,Manual,150,passat,150000,10,benzin,volkswagen,nein,2016-03-12 0:00,33818,2016-04-07 11:16
2016-03-12 18:53,Volkswagen_Passat__Rentnerfahrzeug,2499,volkswagen passat kombi Manual 1997 10,test,kombi,1997,Manual,150,passat,150000,10,benzin,volkswagen,nein,2016-03-12 0:00,33729,2016-04-07 12:46
2016-03-07 13:56,Volkswagen_Passat_Variant_1.8_5V_Turbo_LPG_Xenon,2500,volkswagen passat kombi Manual 1998 3,control,kombi,1998,Manual,150,passat,150000,3,lpg,volkswagen,nein,2016-03-07 0:00,31848,2016-03-17 16:48
2016-03-07 22:53,Volkswagen_Golf_1.8_Turbo_GTI,1700,volkswagen golf limousine Manual 1998 10,test,limousine,1998,Manual,150,golf,150000,10,benzin,volkswagen,ja,2016-03-07 0:00,86356,2016-03-27 16:46
2016-03-09 9:49,Vw_Passat_1_8_Turbo,750,volkswagen passat limousine Manual 1998 2,test,limousine,1998,Manual,150,passat,150000,2,benzin,volkswagen,ja,2016-03-09 0:00,21493,2016-03-29 5:16
2016-03-20 0:57,VW_Caddy_Hobby_Aufgabe,1899,volkswagen caddy andere Manual 1998 0,control,andere,1998,Manual,150,caddy,10000,0,,volkswagen,,2016-03-19 0:00,98617,2016-03-26 15:16
2016-03-21 18:41,Golf_4_GTI_1.8_Turbo,2549,volkswagen golf andere Manual 1998 7,test,andere,1998,Manual,150,golf,150000,7,benzin,volkswagen,,2016-03-21 0:00,38112,2016-04-07 13:16
2016-03-24 9:51,Volkswagen_Golf_1.8_Turbo_GTI_Leder_BBS_Climatronic_Kupplung_neu,4200,volkswagen golf coupe Manual 1998 10,control,coupe,1998,Manual,150,golf,150000,10,benzin,volkswagen,nein,2016-03-24 0:00,63607,2016-03-25 18:46
2016-03-24 22:57,Golf_4_1_8T_Gti,2600,volkswagen golf limousine Manual 1998 7,control,limousine,1998,Manual,150,golf,150000,7,benzin,volkswagen,nein,2016-03-24 0:00,42277,2016-03-31 11:15
2016-03-25 23:37,Volkswagen_Passat_Variant_1.8_5V_Turbo,2200,volkswagen passat kombi Manual 1998 2,control,kombi,1998,Manual,150,passat,150000,2,benzin,volkswagen,nein,2016-03-25 0:00,9123,2016-04-05 14:46
2016-03-26 15:50,Golf_4_GTI_1_8T,3199,volkswagen golf kleinwagen Manual 1998 12,test,kleinwagen,1998,Manual,150,golf,150000,12,benzin,volkswagen,nein,2016-03-26 0:00,66763,2016-04-06 18:47
2016-03-26 15:50,Golf_4_GTI_2.3L_V5_8_fach_bereift_Recaro_Tuning_18_Zoll,2500,volkswagen golf limousine Manual 1998 4,test,limousine,1998,Manual,150,golf,150000,4,benzin,volkswagen,,2016-03-26 0:00,37441,2016-03-26 15:50
2016-03-27 17:38,VW_Golf_4_V5_GTI,1399,volkswagen golf limousine Manual 1998 2,test,limousine,1998,Manual,150,golf,150000,2,benzin,volkswagen,nein,2016-03-27 0:00,44359,2016-03-27 17:38
2016-04-01 16:49,Volkswagen_Golf_4_v5_Recaro_Ausstatung,2200,volkswagen golf kleinwagen Automatic 1998 6,control,kleinwagen,1998,Automatic,150,golf,150000,6,benzin,volkswagen,nein,2016-04-01 0:00,73033,2016-04-05 12:17
2016-04-04 12:56,Golf_IV_Cabrio_150PS___kein_GTI_/_VR6_/_R_32_/_Turbo__,4499,volkswagen golf cabrio Manual 1998 6,control,cabrio,1998,Manual,150,golf,150000,6,benzin,volkswagen,,2016-04-04 0:00,99867,2016-04-06 14:16
2016-03-05 20:37,GOLF_4_GTI_1_8T_Exclusive_Edition,2899,volkswagen golf limousine Manual 1999 0,control,limousine,1999,Manual,150,golf,150000,0,benzin,volkswagen,nein,2016-03-05 0:00,39124,2016-04-05 12:19
2016-03-07 13:49,Volkswagen_Golf_1.8_Turbo_GTI,1600,volkswagen golf limousine Manual 1999 11,control,limousine,1999,Manual,150,golf,150000,11,benzin,volkswagen,nein,2016-03-07 0:00,53505,2016-03-09 14:48
2016-03-07 17:43,VW_Passat_1_8_T_mit_TÃ?Å?�V/Klima_Auto.,1799,volkswagen passat limousine Manual 1999 11,test,limousine,1999,Manual,150,passat,150000,11,benzin,volkswagen,nein,2016-03-07 0:00,52399,2016-03-12 11:46
2016-03-09 16:45,Volkswagen_Golf_2.3_V5_Highline,1200,volkswagen golf limousine Automatic 1999 3,test,limousine,1999,Automatic,150,golf,150000,3,benzin,volkswagen,ja,2016-03-09 0:00,74653,2016-03-17 18:18
2016-03-10 20:53,Volkswagen_Bora_Variant_2.3_V5_4Motion_Highline,2500,volkswagen bora kombi Manual 1999 11,test,kombi,1999,Manual,150,bora,150000,11,benzin,volkswagen,nein,2016-03-10 0:00,94227,2016-03-22 18:15
2016-03-13 20:36,Volkswagen_T4_Multivan,9850,volkswagen transporter bus Manual 1999 10,control,bus,1999,Manual,150,transporter,150000,10,diesel,volkswagen,nein,2016-03-13 0:00,74523,2016-03-13 20:36
2016-03-15 14:49,Volkswagen_Golf_2.3_V5_Highline,3550,volkswagen golf limousine Automatic 1999 4,control,limousine,1999,Automatic,150,golf,150000,4,benzin,volkswagen,nein,2016-03-15 0:00,63589,2016-04-06 5:15
2016-03-20 7:59,VW_Bora_2.3_V5_mit_Lpg,2700,volkswagen  limousine Manual 1999 6,control,limousine,1999,Manual,150,,150000,6,lpg,volkswagen,,2016-03-20 0:00,41236,2016-04-06 5:16
2016-03-22 23:57,Bora_/_Golf_/_Gti_/_2.3_V5_Verkauf_oder_Tausch,1400,volkswagen bora limousine Manual 1999 12,test,limousine,1999,Manual,150,bora,150000,12,benzin,volkswagen,,2016-03-22 0:00,13597,2016-03-27 10:46
2016-03-28 10:56,Volkswagen_Golf,2899,volkswagen golf limousine Manual 1999 7,control,limousine,1999,Manual,150,golf,150000,7,benzin,volkswagen,nein,2016-03-28 0:00,34246,2016-04-06 12:45
2016-03-29 10:39,Vw_Golf_4_v5_vr5_Vollausstattung_tuev_Scheckheft,3000,volkswagen golf kleinwagen Automatic 1999 3,control,kleinwagen,1999,Automatic,150,golf,150000,3,benzin,volkswagen,nein,2016-03-29 0:00,58840,2016-04-05 19:15
2016-03-31 14:54,Volkswagen_Golf_1.8_Turbo_GTI,3499,volkswagen golf limousine Manual 1999 1,control,limousine,1999,Manual,150,golf,150000,1,benzin,volkswagen,nein,2016-03-31 0:00,58239,2016-04-06 8:16
2016-04-01 17:55,Volkswagen_Golf_4_1.8_Turbo_GTI,4000,volkswagen golf limousine Manual 1999 3,test,limousine,1999,Manual,150,golf,150000,3,benzin,volkswagen,nein,2016-04-01 0:00,16348,2016-04-05 13:44
2016-04-04 19:45,Volkswagen_Passat_3b,1600,volkswagen passat limousine Automatic 1999 12,test,limousine,1999,Automatic,150,passat,150000,12,benzin,volkswagen,nein,2016-04-04 0:00,20537,2016-04-06 21:46
2016-04-05 12:30,Volkswagen_Passat_Variant_2.3_VR5_B5_Highline_Automatik_SH,680,volkswagen passat kombi Automatic 1999 1,test,kombi,1999,Automatic,150,passat,150000,1,benzin,volkswagen,nein,2016-04-05 0:00,60311,2016-04-05 12:42
2016-03-07 21:40,Volkswagen_Golf_1.8_Turbo_GTI,1900,volkswagen golf limousine Manual 2000 8,control,limousine,2000,Manual,150,golf,150000,8,benzin,volkswagen,nein,2016-03-07 0:00,97616,2016-03-15 12:15
2016-03-14 12:48,Volkswagen_Golf_1.8_Turbo_GTI_vielfaeltige_Ausstattung,5450,volkswagen golf limousine Manual 2000 1,test,limousine,2000,Manual,150,golf,90000,1,benzin,volkswagen,nein,2016-03-14 0:00,41469,2016-03-20 0:17
2016-03-14 16:36,VW_BORA2.3_V5_an_Bastler_mit_einem_zweiten_Motor,750,volkswagen bora limousine Manual 2000 12,test,limousine,2000,Manual,150,bora,150000,12,benzin,volkswagen,,2016-03-14 0:00,27624,2016-03-18 3:44
2016-03-18 14:37,Volkswagen_Bora_2.3_V5_4Motion_Trendline,1000,volkswagen bora limousine Manual 2000 1,test,limousine,2000,Manual,150,bora,150000,1,benzin,volkswagen,ja,2016-03-18 0:00,92260,2016-03-20 5:17
2016-03-22 9:52,Vw_Passat_3B_viele_extras_Garagen_wagen,790,volkswagen   Manual 2000 12,test,,2000,Manual,150,,150000,12,,volkswagen,,2016-03-22 0:00,30952,2016-03-25 1:45
2016-03-23 20:06,Volkswagen_Passat,1350,volkswagen passat kombi Manual 2000 5,control,kombi,2000,Manual,150,passat,150000,5,diesel,volkswagen,nein,2016-03-23 0:00,61350,2016-03-27 4:47
2016-03-29 14:54,Volkswagen_Passat_Variant_1.8_5V_Turbo,600,volkswagen passat kombi Manual 2000 4,test,kombi,2000,Manual,150,passat,150000,4,lpg,volkswagen,ja,2016-03-29 0:00,54531,2016-04-06 1:15
2016-04-03 13:46,4er_Golf_GTI_2.3_V5,2500,volkswagen golf kleinwagen Manual 2000 3,control,kleinwagen,2000,Manual,150,golf,150000,3,benzin,volkswagen,,2016-04-03 0:00,73579,2016-04-03 13:46
2016-03-05 14:16,Volkswagen_Golf_1.9_TDI,900,volkswagen golf limousine Manual 2001 3,test,limousine,2001,Manual,150,golf,150000,3,diesel,volkswagen,nein,2016-03-04 0:00,63069,2016-03-07 12:47
2016-03-05 16:45,Passat_Variant_2.5_TDI_Highline_Automatik_Tiefer,5900,volkswagen passat kombi Automatic 2001 8,control,kombi,2001,Automatic,150,passat,150000,8,diesel,volkswagen,nein,2016-03-05 0:00,38539,2016-03-09 21:18
2016-03-24 15:51,Zum_verkaufen,4250,volkswagen passat limousine Automatic 2001 0,test,limousine,2001,Automatic,150,passat,150000,0,diesel,volkswagen,,2016-03-24 0:00,78628,2016-04-07 7:46
2016-03-29 14:58,Volkswagen_Passat_Variant_1.8_5V_Turbo,2350,volkswagen passat kombi Manual 2001 7,test,kombi,2001,Manual,150,passat,150000,7,benzin,volkswagen,nein,2016-03-29 0:00,89284,2016-04-06 1:15
2016-03-30 11:36,Ã?â?�“lpumpe_oder_oelsieb,1000,volkswagen  andere Manual 2001 6,test,andere,2001,Manual,150,,150000,6,,volkswagen,ja,2016-03-30 0:00,96342,2016-03-30 11:36
2016-03-31 19:44,Volkswagen_Golf_IV_1.8_Turbo_GTI,4090,volkswagen golf limousine Manual 2001 5,control,limousine,2001,Manual,150,golf,150000,5,benzin,volkswagen,nein,2016-03-31 0:00,8340,2016-04-06 13:45
2016-04-03 7:56,Passat_Variant_2.5_TDI_Highline_Dieselpartikelfi_Automatik_Tiefer,5600,volkswagen passat kombi Automatic 2001 8,test,kombi,2001,Automatic,150,passat,150000,8,diesel,volkswagen,nein,2016-04-03 0:00,38539,2016-04-05 6:44
2016-04-03 17:50,Volkswagen_Golf_1.8_Turbo_Color_Concept,8000,volkswagen golf limousine Automatic 2001 10,test,limousine,2001,Automatic,150,golf,150000,10,benzin,volkswagen,nein,2016-04-03 0:00,33415,2016-04-03 17:50
2016-04-03 22:54,Volkswagen_Sharan_1.8_20V_Turbo_Highline_Top_Zustand_Voll_Ahk,5800,volkswagen sharan bus Manual 2001 7,control,bus,2001,Manual,150,sharan,150000,7,benzin,volkswagen,nein,2016-04-03 0:00,72669,2016-04-06 1:45
2016-03-09 23:46,Volkswagen_Passat_2.5_TDI_V6_4Motion_Highline,1750,volkswagen passat limousine Automatic 2002 12,test,limousine,2002,Automatic,150,passat,150000,12,diesel,volkswagen,nein,2016-03-09 0:00,90768,2016-04-07 9:17
2016-03-13 15:51,Volkswagen_VW_Passat_3bg_2_5_Tdi_V6_Unfall,1500,volkswagen passat kombi Automatic 2002 2,test,kombi,2002,Automatic,150,passat,150000,2,,volkswagen,ja,2016-03-13 0:00,6849,2016-04-06 17:16
2016-03-14 10:25,Volkswagen_Passat_Variant_1.8_5V_Turbo,3999,volkswagen passat kombi Manual 2002 10,test,kombi,2002,Manual,150,passat,150000,10,benzin,volkswagen,nein,2016-03-14 0:00,61250,2016-04-06 22:44
2016-03-15 20:47,Volkswagen_Golf_1.8T_Klimaauto_Glas_SD_SHZ_Temp_PDC_TÃ?Å?�V_NEU,4590,volkswagen golf limousine Manual 2002 12,test,limousine,2002,Manual,150,golf,150000,12,benzin,volkswagen,nein,2016-03-15 0:00,73660,2016-04-07 3:16
2016-03-17 12:47,Volkswagen_Sharan_1.8_Turbo,2900,volkswagen sharan bus Automatic 2002 7,test,bus,2002,Automatic,150,sharan,150000,7,benzin,volkswagen,,2016-03-17 0:00,70374,2016-04-06 15:17
2016-03-23 12:57,Volkswagen_Passat_Variant_Highline_2.5_TDI_V6,4999,volkswagen passat kombi Automatic 2002 12,control,kombi,2002,Automatic,150,passat,150000,12,diesel,volkswagen,nein,2016-03-23 0:00,21502,2016-04-05 13:45
2016-03-28 15:57,Golf_4_GTI_TDI_Highline_Tuef_3/18,3400,volkswagen golf kleinwagen Manual 2002 2,control,kleinwagen,2002,Manual,150,golf,150000,2,diesel,volkswagen,nein,2016-03-28 0:00,18246,2016-03-30 7:45
2016-04-04 23:57,Volkswagen_Golf_1.9_TDI_Highline,3850,volkswagen golf limousine Manual 2002 1,control,limousine,2002,Manual,150,golf,150000,1,diesel,volkswagen,nein,2016-04-04 0:00,83059,2016-04-07 9:16
2016-03-09 18:50,Volkswagen_Passat_1.8_5V_Turbo_Highline,2900,volkswagen passat limousine Manual 2003 3,test,limousine,2003,Manual,150,passat,150000,3,benzin,volkswagen,nein,2016-03-09 0:00,53121,2016-04-07 14:56
2016-04-02 12:47,3BG_Turbo_Scene_Passat__Top_Zustand__Luxus_Umbau__auch_tauschen,5555,volkswagen passat limousine Manual 2003 1,test,limousine,2003,Manual,150,passat,150000,1,benzin,volkswagen,nein,2016-04-02 0:00,15366,2016-04-02 12:47
2016-04-03 7:55,3BG_Turbo_Scene_Passat__Top_Zustand__Luxus_Umbau__auch_Tausch!,5555,volkswagen passat limousine Manual 2003 1,test,limousine,2003,Manual,150,passat,150000,1,benzin,volkswagen,nein,2016-04-03 0:00,15366,2016-04-03 12:42
2016-03-28 23:53,Golf_V__5__FSI_2.0_Sport_150PS_auch_Tausch,7000,volkswagen golf limousine Automatic 2004 6,test,limousine,2004,Automatic,150,golf,100000,6,benzin,volkswagen,nein,2016-03-28 0:00,12051,2016-04-05 13:45
2016-03-31 13:47,VW_Golf_V_2.0_FSI___150PS___120tkm___TÃ?Å?�V_NEU,4990,volkswagen golf limousine Manual 2004 6,control,limousine,2004,Manual,150,golf,125000,6,benzin,volkswagen,,2016-03-31 0:00,68535,2016-04-06 10:17
2016-03-07 17:55,Volkswagen_Passat_2.0_FSI,6900,volkswagen passat limousine Manual 2005 6,test,limousine,2005,Manual,150,passat,125000,6,benzin,volkswagen,nein,2016-03-07 0:00,90473,2016-04-06 19:46
2016-03-07 22:55,Volkswagen_Touran_2.0_FSI_Trendline,5650,volkswagen touran bus Manual 2005 6,test,bus,2005,Manual,150,touran,150000,6,benzin,volkswagen,nein,2016-03-07 0:00,72649,2016-03-14 16:45
2016-03-08 19:58,Volkswagen_Passat_Variant_1.8_5V_Turbo,6300,volkswagen passat kombi Manual 2005 7,test,kombi,2005,Manual,150,passat,150000,7,benzin,volkswagen,nein,2016-03-08 0:00,67165,2016-03-12 7:15
2016-03-10 21:58,Golf_fuenf_2005_150_ps,6300,volkswagen golf limousine Automatic 2005 4,control,limousine,2005,Automatic,150,golf,150000,4,benzin,volkswagen,nein,2016-03-10 0:00,13439,2016-03-12 0:15
2016-03-11 0:58,Vw_Golf_ARL_1_9__150_Ps_Tdi...,3900,volkswagen   Manual 2005 5,test,,2005,Manual,150,,150000,5,,volkswagen,nein,2016-03-10 0:00,31275,2016-03-11 19:20
2016-03-12 14:49,VW_Sharan_SPECIAL,4750,volkswagen sharan bus Manual 2005 8,test,bus,2005,Manual,150,sharan,150000,8,diesel,volkswagen,,2016-03-12 0:00,26789,2016-03-15 20:16
2016-03-21 16:42,Volkswagen_Touran,6900,volkswagen touran bus Manual 2005 11,control,bus,2005,Manual,150,touran,125000,11,benzin,volkswagen,nein,2016-03-21 0:00,73430,2016-03-28 12:46
2016-03-23 22:51,Volkswagen_Touran_2.0_FSI_Highline,8700,volkswagen touran bus Manual 2005 6,test,bus,2005,Manual,150,touran,125000,6,benzin,volkswagen,nein,2016-03-23 0:00,97486,2016-04-06 6:46
2016-03-12 20:57,Golf_1.4_FSI_GT_150_PS_sehr_gepflegt,4800,volkswagen golf limousine Manual 2006 9,test,limousine,2006,Manual,150,golf,150000,9,benzin,volkswagen,ja,2016-03-12 0:00,10365,2016-03-14 13:46
2016-03-15 13:47,Volkswagen_New_Beetle_Cabrio_1.8_Turbo_Facelift_Nodell,8600,volkswagen beetle cabrio Manual 2006 5,control,cabrio,2006,Manual,150,beetle,90000,5,benzin,volkswagen,nein,2016-03-15 0:00,70567,2016-03-22 13:48
2016-03-16 12:46,Volkswagen_Eos_2.0_FSI,9800,volkswagen eos cabrio Manual 2006 11,test,cabrio,2006,Manual,150,eos,60000,11,benzin,volkswagen,nein,2016-03-16 0:00,47198,2016-04-06 7:16
2016-03-16 13:53,Golf5_2.0_FSI,4200,volkswagen golf limousine Manual 2006 9,control,limousine,2006,Manual,150,golf,150000,9,benzin,volkswagen,,2016-03-16 0:00,21256,2016-03-16 13:53
2016-03-21 12:47,Verkaufe_meinen_Polo_Gti,7200,volkswagen polo kleinwagen Manual 2006 12,control,kleinwagen,2006,Manual,150,polo,100000,12,benzin,volkswagen,nein,2016-03-21 0:00,72221,2016-04-06 7:45
2016-03-22 10:37,Golf_V_mit_umfangreicher_Sonderausstattung,6200,volkswagen golf limousine Manual 2006 5,control,limousine,2006,Manual,150,golf,150000,5,benzin,volkswagen,,2016-03-22 0:00,53773,2016-04-05 23:16
2016-03-22 11:38,Volkswagen_Golf_2.0_FSI_Sportline__technisch_und_optisch_1A,7490,volkswagen golf limousine Manual 2006 9,control,limousine,2006,Manual,150,golf,80000,9,benzin,volkswagen,nein,2016-03-22 0:00,66687,2016-03-22 11:38
2016-03-29 13:50,VW_EOS_FSI_2_0_mit_Leder_Tuev_auf_Wunsch_neu!,11200,volkswagen eos cabrio Manual 2006 8,control,cabrio,2006,Manual,150,eos,80000,8,benzin,volkswagen,nein,2016-03-29 0:00,21635,2016-04-05 23:17
2016-03-20 11:53,Volkswagen_Eos_2.0_FSI,10500,volkswagen eos cabrio Manual 2007 9,test,cabrio,2007,Manual,150,eos,100000,9,benzin,volkswagen,nein,2016-03-20 0:00,27777,2016-04-06 10:16
2016-03-20 22:53,Volkswagen_Eos_2.0_FSI,8500,volkswagen eos cabrio Manual 2007 4,test,cabrio,2007,Manual,150,eos,90000,4,benzin,volkswagen,nein,2016-03-20 0:00,22177,2016-03-26 1:18
