price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
22000,control,limousine,2009,Automatic,320,,80000,12,lpg,sonstige_autos,nein,2016-03-13 0:00,0,45307,2016-04-06 15:17
1950,test,limousine,1998,Manual,101,golf,150000,11,benzin,volkswagen,nein,2016-03-28 0:00,0,44623,2016-03-28 13:43
3500,control,limousine,1999,Manual,0,a4,125000,2,benzin,audi,nein,2016-03-17 0:00,0,97877,2016-04-06 19:46
3300,control,limousine,2002,Manual,147,vectra,150000,2,benzin,opel,nein,2016-03-15 0:00,0,99423,2016-04-04 17:18
1950,control,limousine,1997,Automatic,193,a6,150000,9,benzin,audi,nein,2016-03-25 0:00,0,35466,2016-04-03 2:17
5850,test,kombi,2009,Manual,110,focus,150000,1,diesel,ford,nein,2016-03-05 0:00,0,44805,2016-03-07 10:44
12500,test,kombi,2006,Automatic,231,5er,150000,1,diesel,bmw,nein,2016-04-02 0:00,0,38442,2016-04-06 10:45
1000,test,bus,1995,Automatic,0,,150000,6,benzin,audi,,2016-03-09 0:00,0,75015,2016-04-05 14:45
3950,test,bus,2009,Manual,86,kangoo,150000,4,diesel,renault,nein,2016-03-07 0:00,0,29320,2016-03-30 12:19
7900,control,cabrio,2007,Manual,135,megane,80000,8,benzin,renault,nein,2016-03-28 0:00,0,75365,2016-04-06 20:46
6250,test,limousine,2008,Manual,101,focus,90000,7,benzin,ford,ja,2016-03-20 0:00,0,4109,2016-04-05 22:45
14200,control,bus,2014,Manual,120,zafira,20000,9,benzin,opel,nein,2016-04-03 0:00,0,14624,2016-04-06 5:17
4999,control,kombi,2006,Manual,131,megane,150000,12,diesel,renault,nein,2016-03-24 0:00,0,34286,2016-04-05 13:16
10700,control,limousine,2012,Manual,80,golf,50000,10,benzin,volkswagen,nein,2016-03-15 0:00,0,45476,2016-03-17 12:15
2000,control,kombi,2004,Manual,110,ducato,150000,10,diesel,fiat,nein,2016-03-15 0:00,0,32425,2016-03-15 21:54
2300,control,limousine,2005,Manual,120,astra,150000,3,diesel,opel,nein,2016-03-21 0:00,0,53343,2016-03-22 5:41
12790,test,limousine,2012,Manual,95,c_max,125000,5,diesel,ford,nein,2016-03-12 0:00,0,22145,2016-04-06 9:44
7000,control,kombi,1991,Automatic,179,andere,150000,1,benzin,mercedes_benz,nein,2016-03-17 0:00,0,70565,2016-03-21 18:44
5000,control,kombi,2007,Automatic,150,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-04-01 0:00,0,90439,2016-04-03 16:17
14350,control,limousine,2012,Manual,95,1er,80000,12,diesel,bmw,nein,2016-03-16 0:00,0,73434,2016-03-23 10:18
3299,control,coupe,1999,Automatic,218,clk,150000,4,benzin,mercedes_benz,nein,2016-03-21 0:00,0,63741,2016-04-06 15:44
1850,test,limousine,1993,Manual,75,golf,30000,6,diesel,volkswagen,nein,2016-03-25 0:00,0,35606,2016-03-26 21:37
15900,control,bus,2012,Manual,122,b_klasse,40000,5,benzin,mercedes_benz,nein,2016-03-15 0:00,0,91230,2016-04-05 2:44
2450,test,bus,1992,Manual,77,transporter,5000,6,,volkswagen,,2016-03-19 0:00,0,24340,2016-04-06 8:15
8000,control,kleinwagen,2007,Manual,174,cooper,125000,3,benzin,mini,nein,2016-03-29 0:00,0,34123,2016-03-29 11:40
5800,control,bus,2001,Manual,150,sharan,150000,7,benzin,volkswagen,nein,2016-04-03 0:00,0,72669,2016-04-06 1:45
6999,control,kombi,2005,Automatic,140,passat,150000,12,diesel,volkswagen,nein,2016-04-02 0:00,0,23564,2016-04-02 17:59
3150,control,limousine,2000,Manual,165,a6,150000,10,benzin,audi,nein,2016-03-06 0:00,0,34292,2016-03-20 16:45
6500,control,limousine,1993,Automatic,136,e_klasse,125000,5,,mercedes_benz,nein,2016-03-07 0:00,0,73349,2016-03-20 23:44
31900,control,coupe,2013,Automatic,204,andere,30000,5,benzin,audi,nein,2016-03-19 0:00,0,38446,2016-03-19 15:47
15999,test,,2011,Automatic,180,polo,40000,9,benzin,volkswagen,,2016-03-26 0:00,0,10961,2016-04-07 4:16
1250,test,andere,2000,Manual,122,ducato,150000,0,diesel,fiat,nein,2016-03-23 0:00,0,97424,2016-04-07 13:17
3250,test,kombi,2004,Manual,116,avensis,150000,1,diesel,toyota,nein,2016-03-30 0:00,0,65558,2016-04-06 16:45
6500,control,bus,2005,Manual,193,b_klasse,100000,8,benzin,mercedes_benz,nein,2016-03-14 0:00,0,66954,2016-03-24 8:17
1200,control,kleinwagen,1990,Manual,68,3_reihe,90000,2,,mazda,nein,2016-03-07 0:00,0,55777,2016-04-07 1:45
6000,control,kombi,2007,Automatic,140,passat,150000,6,diesel,volkswagen,nein,2016-03-30 0:00,0,27616,2016-04-01 15:47
8400,test,limousine,2002,Automatic,306,e_klasse,150000,12,benzin,mercedes_benz,nein,2016-03-08 0:00,0,76835,2016-04-03 14:45
3200,test,kombi,2005,Automatic,102,golf,150000,9,benzin,volkswagen,nein,2016-03-21 0:00,0,21075,2016-04-06 3:16
1150,control,kleinwagen,1998,Manual,75,golf,150000,12,benzin,volkswagen,nein,2016-03-15 0:00,0,42277,2016-03-15 19:37
20000,test,cabrio,2013,Manual,105,beetle,30000,3,benzin,volkswagen,nein,2016-03-24 0:00,0,8064,2016-04-06 1:17
7300,control,limousine,2004,Automatic,249,300c,150000,10,benzin,chrysler,nein,2016-03-26 0:00,0,13469,2016-03-29 11:15
700,test,kleinwagen,2004,Manual,0,getz,150000,12,benzin,hyundai,ja,2016-03-13 0:00,0,88094,2016-04-07 3:16
3948,control,limousine,2005,Manual,163,3er,150000,6,diesel,bmw,nein,2016-03-29 0:00,0,49716,2016-03-29 18:50
13200,test,kombi,2008,Manual,211,a4,150000,10,benzin,audi,nein,2016-03-16 0:00,0,37235,2016-03-25 8:18
12900,test,cabrio,2003,Automatic,231,3er,125000,2,benzin,bmw,nein,2016-03-25 0:00,0,52499,2016-04-07 2:45
1999,control,limousine,1996,Manual,116,andere,125000,4,benzin,ford,nein,2016-03-31 0:00,0,26556,2016-04-02 12:46
3100,test,bus,2004,Manual,135,transporter,150000,0,diesel,volkswagen,,2016-03-26 0:00,0,84140,2016-04-05 21:17
2000,control,kombi,1996,Manual,192,5er,150000,3,benzin,bmw,nein,2016-03-19 0:00,0,72813,2016-03-26 17:15
1650,control,kleinwagen,2004,Manual,58,clio,150000,10,benzin,renault,ja,2016-03-26 0:00,0,79114,2016-04-04 0:45
3990,test,limousine,2000,Automatic,163,c_klasse,125000,11,benzin,mercedes_benz,nein,2016-03-28 0:00,0,13359,2016-04-06 21:46
1850,test,limousine,1998,Automatic,136,vectra,125000,12,benzin,opel,nein,2016-03-30 0:00,0,68159,2016-04-05 11:18
1200,test,limousine,1999,Manual,0,3er,150000,0,,bmw,,2016-03-23 0:00,0,51063,2016-04-05 17:21
1000,control,kleinwagen,2001,Manual,75,polo,150000,7,benzin,volkswagen,nein,2016-03-17 0:00,0,74177,2016-03-17 21:40
500,test,kleinwagen,1999,Manual,75,2_reihe,150000,5,benzin,peugeot,nein,2016-03-14 0:00,0,77815,2016-03-21 4:15
21000,control,kombi,2010,Automatic,183,e_klasse,70000,9,benzin,mercedes_benz,nein,2016-03-15 0:00,0,44575,2016-04-06 1:16
8000,control,bus,2012,Manual,114,vivaro,100000,6,diesel,opel,nein,2016-03-14 0:00,0,10115,2016-03-14 19:56
3500,test,kombi,2002,Manual,116,c_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-15 0:00,0,22115,2016-03-17 5:45
24800,test,cabrio,2007,Automatic,245,boxster,30000,10,benzin,porsche,nein,2016-03-10 0:00,0,32429,2016-03-10 9:40
2500,test,kleinwagen,2002,Manual,60,polo,150000,1,benzin,volkswagen,nein,2016-03-27 0:00,0,56179,2016-03-31 4:45
16000,test,suv,2006,Automatic,236,,150000,12,,audi,,2016-04-01 0:00,0,59519,2016-04-07 9:17
2800,control,kleinwagen,2003,Manual,60,fiesta,90000,2,benzin,ford,nein,2016-03-15 0:00,0,36145,2016-03-23 16:22
5800,control,kleinwagen,2007,Manual,80,polo,80000,4,benzin,volkswagen,nein,2016-04-04 0:00,0,94036,2016-04-07 9:15
950,control,kombi,1996,Manual,125,a4,150000,2,benzin,audi,,2016-03-17 0:00,0,30455,2016-03-19 13:17
6500,test,bus,2004,Manual,140,touran,125000,7,diesel,volkswagen,,2016-04-02 0:00,0,69502,2016-04-04 20:18
10300,test,limousine,2010,Manual,87,astra,40000,12,benzin,opel,nein,2016-04-05 0:00,0,75181,2016-04-07 11:15
899,test,limousine,1993,Manual,90,golf,150000,9,benzin,volkswagen,,2016-03-19 0:00,0,32257,2016-03-30 1:17
2200,test,kleinwagen,2004,Manual,125,corsa,150000,3,benzin,opel,,2016-03-23 0:00,0,63741,2016-03-26 15:18
22900,control,cabrio,2000,Manual,300,911,150000,7,benzin,porsche,nein,2016-03-15 0:00,0,59510,2016-04-07 6:16
1600,control,limousine,2002,Manual,75,fiesta,150000,12,diesel,ford,nein,2016-03-13 0:00,0,10365,2016-03-13 20:39
23900,test,limousine,2012,Automatic,177,q3,60000,2,diesel,audi,nein,2016-03-07 0:00,0,60388,2016-03-30 8:47
1500,test,limousine,2002,Manual,101,golf,150000,12,diesel,volkswagen,nein,2016-03-17 0:00,0,24813,2016-03-17 17:41
10990,control,coupe,2009,Manual,122,scirocco,100000,7,benzin,volkswagen,nein,2016-03-16 0:00,0,45472,2016-03-25 17:51
3800,control,kleinwagen,2007,Manual,75,corsa,125000,0,diesel,opel,,2016-04-04 0:00,0,32756,2016-04-06 11:46
1500,test,bus,1992,Manual,78,transporter,150000,9,diesel,volkswagen,,2016-03-24 0:00,0,67550,2016-03-24 19:39
6500,control,limousine,2005,Manual,122,1er,150000,3,diesel,bmw,nein,2016-03-10 0:00,0,39108,2016-03-10 22:38
4200,test,limousine,2004,Manual,102,golf,150000,12,benzin,volkswagen,nein,2016-03-24 0:00,0,56462,2016-03-26 15:29
1000,test,kombi,1999,Automatic,150,5er,150000,2,benzin,bmw,nein,2016-03-29 0:00,0,30855,2016-04-06 13:16
4900,control,kleinwagen,2009,Manual,54,fox,80000,8,benzin,volkswagen,nein,2016-03-28 0:00,0,38165,2016-04-06 20:46
36450,test,kombi,2013,Automatic,258,5er,60000,6,diesel,bmw,nein,2016-03-10 0:00,0,10439,2016-04-07 7:44
13990,test,cabrio,2006,Manual,0,slk,70000,3,benzin,mercedes_benz,nein,2016-03-24 0:00,0,26133,2016-04-01 16:19
5800,test,coupe,2007,Manual,109,c4,100000,10,diesel,citroen,nein,2016-03-09 0:00,0,55120,2016-04-07 6:45
500,control,kombi,1999,Manual,125,e_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-16 0:00,0,87616,2016-04-07 8:46
6990,test,kleinwagen,2012,Manual,60,mii,30000,11,benzin,seat,nein,2016-03-08 0:00,0,83024,2016-03-16 4:15
12800,test,limousine,2011,Manual,122,1er,60000,2,benzin,bmw,,2016-03-19 0:00,0,45699,2016-04-06 14:46
4890,control,limousine,2006,Manual,116,golf,150000,5,benzin,volkswagen,nein,2016-03-19 0:00,0,4749,2016-04-07 9:16
3200,test,limousine,2006,Manual,90,corolla,150000,6,diesel,toyota,nein,2016-03-22 0:00,0,52068,2016-04-02 10:46
25900,control,coupe,1966,Automatic,0,,100000,7,benzin,sonstige_autos,nein,2016-03-08 0:00,0,97295,2016-04-05 21:15
650,control,limousine,2002,Manual,143,3er,150000,4,benzin,bmw,ja,2016-03-07 0:00,0,97737,2016-03-21 1:15
550,control,,1995,Automatic,0,3er,30000,5,benzin,bmw,ja,2016-03-25 0:00,0,67227,2016-04-06 18:18
10000,test,limousine,2009,Automatic,102,golf,30000,2,benzin,volkswagen,nein,2016-03-09 0:00,0,71711,2016-03-14 8:45
5250,control,kleinwagen,2009,Manual,0,swift,125000,3,lpg,suzuki,nein,2016-03-15 0:00,0,35447,2016-04-06 10:46
4750,test,kombi,2008,Manual,110,laguna,150000,5,diesel,renault,nein,2016-03-24 0:00,0,17438,2016-04-05 15:17
3250,control,kombi,2004,Manual,107,c5,125000,3,diesel,citroen,nein,2016-03-26 0:00,0,53773,2016-03-30 0:46
2800,test,limousine,2002,Manual,155,a4,150000,7,,audi,nein,2016-03-30 0:00,0,66440,2016-04-07 1:44
15100,control,cabrio,2009,Manual,143,1er,125000,4,diesel,bmw,nein,2016-04-03 0:00,0,81667,2016-04-07 14:57
2700,control,limousine,1999,Automatic,170,5er,150000,6,benzin,bmw,nein,2016-03-22 0:00,0,82496,2016-04-06 10:16
7290,control,coupe,2009,Automatic,204,4_reihe,150000,4,diesel,peugeot,nein,2016-03-20 0:00,0,33605,2016-04-04 5:49
12499,test,kombi,2007,Manual,170,a4,150000,6,diesel,audi,nein,2016-03-09 0:00,0,34414,2016-04-05 19:18
600,control,kleinwagen,1996,Manual,54,twingo,150000,3,benzin,renault,nein,2016-03-22 0:00,0,76437,2016-03-27 10:45
7890,control,limousine,2005,Automatic,150,3er,100000,6,benzin,bmw,nein,2016-03-30 0:00,0,34125,2016-03-30 12:36
1500,test,limousine,1997,Manual,125,passat,150000,12,,volkswagen,nein,2016-04-03 0:00,0,37534,2016-04-05 18:17
2650,control,bus,2002,Manual,107,scenic,125000,11,benzin,renault,nein,2016-04-02 0:00,0,28259,2016-04-02 18:43
2150,test,kombi,1996,Manual,90,passat,150000,2,benzin,volkswagen,nein,2016-03-09 0:00,0,54646,2016-04-07 8:16
7500,test,kombi,2007,Automatic,218,300c,150000,5,diesel,chrysler,nein,2016-03-08 0:00,0,75438,2016-03-20 0:18
5950,control,kleinwagen,2011,Manual,80,micra,20000,9,benzin,nissan,nein,2016-03-26 0:00,0,58313,2016-03-26 20:43
950,test,limousine,2002,Manual,75,golf,150000,1,benzin,volkswagen,ja,2016-03-29 0:00,0,66571,2016-04-06 7:17
15999,test,suv,2012,Manual,140,kuga,150000,4,diesel,ford,nein,2016-03-07 0:00,0,27389,2016-03-30 12:17
3700,test,kleinwagen,2009,Manual,80,corsa,150000,3,benzin,opel,nein,2016-03-06 0:00,0,16230,2016-03-27 11:46
650,test,kleinwagen,1999,Manual,60,2_reihe,150000,0,benzin,peugeot,nein,2016-04-03 0:00,0,35630,2016-04-04 13:28
3200,test,suv,2003,Manual,160,outlander,150000,0,lpg,mitsubishi,ja,2016-03-19 0:00,0,66287,2016-04-06 7:17
12500,control,,2007,Manual,174,one,150000,9,benzin,mini,,2016-03-27 0:00,0,79114,2016-04-05 15:15
3950,control,kombi,2007,Manual,120,vectra,150000,6,diesel,opel,nein,2016-03-31 0:00,0,49824,2016-04-07 4:16
1600,control,kombi,2000,Manual,107,laguna,150000,0,benzin,renault,nein,2016-03-14 0:00,0,30890,2016-04-06 7:45
2699,test,kombi,2001,Manual,147,astra,150000,8,benzin,opel,nein,2016-03-20 0:00,0,16515,2016-03-25 11:20
8250,control,limousine,2010,Manual,109,c4,50000,9,diesel,citroen,nein,2016-04-04 0:00,0,56072,2016-04-05 12:29
1000,control,kleinwagen,2006,Automatic,0,golf,125000,4,diesel,volkswagen,ja,2016-03-09 0:00,0,51371,2016-03-15 12:46
23990,test,coupe,2011,Manual,170,a5,125000,9,diesel,audi,nein,2016-03-11 0:00,0,65620,2016-04-06 15:18
12500,control,limousine,2008,Automatic,136,e_klasse,150000,7,diesel,mercedes_benz,,2016-03-15 0:00,0,24340,2016-04-06 10:15
1400,control,kleinwagen,2001,Manual,105,golf,150000,3,benzin,volkswagen,nein,2016-04-03 0:00,0,46537,2016-04-03 12:40
4200,control,suv,2003,Manual,80,andere,40000,4,benzin,suzuki,nein,2016-03-13 0:00,0,87561,2016-03-15 18:45
1900,control,bus,2002,Manual,63,andere,125000,8,benzin,mazda,nein,2016-03-22 0:00,0,27801,2016-04-06 4:16
3500,control,kombi,2007,Manual,109,focus,150000,5,diesel,ford,nein,2016-03-30 0:00,0,13503,2016-04-01 15:47
1490,control,kleinwagen,1999,Manual,60,clio,150000,4,benzin,renault,,2016-03-31 0:00,0,81241,2016-04-04 11:47
11190,control,kombi,2009,Manual,116,insignia,70000,8,benzin,opel,nein,2016-04-03 0:00,0,24537,2016-04-03 13:52
1490,control,limousine,1998,Manual,131,primera,150000,12,benzin,nissan,nein,2016-03-09 0:00,0,13409,2016-04-07 1:45
700,test,limousine,1991,Manual,0,100,150000,0,,audi,ja,2016-03-20 0:00,0,27798,2016-03-30 14:19
37500,control,cabrio,2009,Automatic,310,boxster,70000,5,benzin,porsche,nein,2016-03-30 0:00,0,45481,2016-04-07 13:50
2900,test,bus,2002,Automatic,150,sharan,150000,7,benzin,volkswagen,,2016-03-17 0:00,0,70374,2016-04-06 15:17
10000,test,limousine,2014,Manual,101,astra,30000,10,benzin,opel,ja,2016-03-28 0:00,0,13059,2016-04-06 23:15
2499,control,limousine,1999,Automatic,260,a8,150000,9,benzin,audi,ja,2016-03-31 0:00,0,39122,2016-04-06 7:15
32465,test,suv,2014,Automatic,175,cx_reihe,60000,1,diesel,mazda,nein,2016-04-03 0:00,0,91350,2016-04-05 21:46
7000,test,kleinwagen,2008,Manual,75,corsa,125000,4,diesel,opel,nein,2016-03-11 0:00,0,23560,2016-03-14 15:16
2070,test,kombi,2000,Automatic,165,a4,150000,3,lpg,audi,nein,2016-03-18 0:00,0,38524,2016-03-18 4:01
14500,test,kombi,2010,Automatic,265,e_klasse,150000,10,diesel,mercedes_benz,nein,2016-03-14 0:00,0,60386,2016-04-06 23:16
899,control,kleinwagen,2001,Manual,60,micra,150000,10,benzin,nissan,nein,2016-03-21 0:00,0,24222,2016-03-28 18:45
2100,test,kleinwagen,2002,Manual,75,corsa,150000,8,benzin,opel,nein,2016-03-19 0:00,0,24937,2016-04-07 2:46
3150,test,limousine,2006,Manual,140,golf,150000,2,diesel,volkswagen,nein,2016-03-26 0:00,0,88131,2016-03-26 10:50
2900,control,kombi,2006,Manual,101,golf,150000,1,diesel,volkswagen,nein,2016-03-10 0:00,0,10585,2016-03-18 3:16
18500,control,kombi,2013,Automatic,150,octavia,50000,9,diesel,skoda,nein,2016-03-22 0:00,0,66287,2016-04-06 8:46
15500,test,kombi,2005,Automatic,476,e_klasse,150000,5,benzin,mercedes_benz,nein,2016-04-01 0:00,0,31840,2016-04-01 15:52
1199,control,kleinwagen,2000,Manual,53,swift,100000,8,benzin,suzuki,nein,2016-03-05 0:00,0,67112,2016-03-08 7:44
3400,test,limousine,2002,Manual,143,3er,150000,11,benzin,bmw,nein,2016-03-25 0:00,0,29525,2016-04-07 2:16
1900,control,limousine,1987,Manual,105,andere,150000,8,benzin,mercedes_benz,ja,2016-03-08 0:00,0,85221,2016-03-24 9:47
18500,test,bus,2012,Automatic,140,touran,80000,5,diesel,volkswagen,nein,2016-03-10 0:00,0,24943,2016-03-21 9:15
1000,test,limousine,1993,Manual,113,3er,150000,4,benzin,bmw,nein,2016-04-02 0:00,0,80798,2016-04-06 9:16
999,test,kombi,1999,Manual,104,v40,150000,12,benzin,volvo,nein,2016-03-03 0:00,0,42897,2016-03-23 14:47
8490,control,bus,1980,Manual,50,transporter,100000,9,benzin,volkswagen,nein,2016-03-11 0:00,0,98527,2016-04-07 12:16
1800,test,limousine,1998,Manual,105,golf,150000,7,benzin,volkswagen,nein,2016-04-05 0:00,0,87739,2016-04-05 12:56
1600,control,limousine,2000,Automatic,140,primera,150000,6,benzin,nissan,nein,2016-03-22 0:00,0,9306,2016-03-28 13:15
3299,test,suv,1999,Manual,160,andere,125000,4,diesel,opel,nein,2016-03-09 0:00,0,74722,2016-03-23 11:18
31500,test,cabrio,2002,Manual,320,911,125000,8,benzin,porsche,nein,2016-04-01 0:00,0,44229,2016-04-05 19:15
9850,control,bus,1999,Manual,150,transporter,150000,10,diesel,volkswagen,nein,2016-03-13 0:00,0,74523,2016-03-13 20:36
4000,control,bus,2005,Manual,140,touran,150000,10,diesel,volkswagen,nein,2016-03-25 0:00,0,92431,2016-04-06 21:46
5250,control,limousine,2007,Manual,140,vectra,125000,9,benzin,opel,nein,2016-03-29 0:00,0,57299,2016-03-30 9:28
4800,control,kleinwagen,2009,Manual,86,andere,100000,8,benzin,mazda,nein,2016-03-14 0:00,0,47239,2016-03-17 21:45
6999,test,cabrio,2011,Automatic,71,fortwo,70000,4,benzin,smart,nein,2016-03-24 0:00,0,68775,2016-04-01 12:17
6000,test,cabrio,1996,Manual,150,andere,150000,3,benzin,audi,nein,2016-04-02 0:00,0,15345,2016-04-06 23:44
850,control,kleinwagen,1996,Manual,60,polo,150000,12,benzin,volkswagen,nein,2016-03-10 0:00,0,76870,2016-03-24 7:49
1399,control,limousine,2003,Automatic,197,andere,150000,5,benzin,hyundai,nein,2016-03-18 0:00,0,35578,2016-03-19 17:17
999,test,limousine,1996,Manual,75,bravo,125000,9,benzin,fiat,nein,2016-03-30 0:00,0,96472,2016-04-07 6:15
11000,test,limousine,2005,Automatic,129,1er,70000,0,benzin,bmw,nein,2016-03-07 0:00,0,85630,2016-03-07 16:46
1550,test,limousine,1991,Manual,113,3er,80000,4,benzin,bmw,nein,2016-03-23 0:00,0,63303,2016-04-06 19:16
1250,control,kombi,2004,Manual,120,laguna,150000,7,diesel,renault,nein,2016-03-17 0:00,0,39590,2016-04-07 7:45
1200,control,limousine,1999,Manual,75,golf,150000,12,benzin,volkswagen,nein,2016-04-02 0:00,0,35708,2016-04-03 11:26
3850,test,limousine,2002,Automatic,163,c_klasse,150000,3,benzin,mercedes_benz,,2016-03-14 0:00,0,55127,2016-04-07 7:17
12450,control,limousine,2008,Automatic,233,a8,150000,6,diesel,audi,nein,2016-04-01 0:00,0,61231,2016-04-07 14:56
5900,control,kombi,2005,Automatic,231,e_klasse,150000,10,benzin,mercedes_benz,nein,2016-03-14 0:00,0,1619,2016-03-17 9:46
4150,test,cabrio,2005,Manual,109,2_reihe,100000,6,benzin,peugeot,,2016-04-01 0:00,0,26903,2016-04-07 12:15
22650,test,cabrio,2010,Manual,205,1er,100000,2,diesel,bmw,nein,2016-03-09 0:00,0,74379,2016-04-05 18:45
20990,test,kombi,2013,Manual,250,focus,40000,9,benzin,ford,nein,2016-03-20 0:00,0,78576,2016-04-04 9:17
7350,test,kleinwagen,2008,Manual,105,polo,125000,12,benzin,volkswagen,nein,2016-03-24 0:00,0,6712,2016-04-07 13:15
2000,control,kleinwagen,2003,Manual,54,polo,150000,3,benzin,volkswagen,nein,2016-03-06 0:00,0,37124,2016-03-11 23:44
2550,test,bus,2004,Manual,125,meriva,125000,9,benzin,opel,nein,2016-03-29 0:00,0,44309,2016-03-30 8:40
8000,control,bus,2012,Manual,114,vivaro,100000,6,diesel,opel,nein,2016-03-09 0:00,0,10115,2016-03-09 15:56
22800,test,cabrio,2009,Manual,211,a5,100000,7,benzin,audi,nein,2016-03-10 0:00,0,74172,2016-04-07 0:15
999,control,limousine,1997,Manual,75,astra,150000,3,benzin,opel,nein,2016-03-14 0:00,0,24214,2016-04-07 14:58
1999,test,limousine,1995,Manual,90,golf,150000,3,benzin,volkswagen,nein,2016-03-19 0:00,0,24819,2016-04-06 21:18
3970,control,kombi,2003,Manual,125,mondeo,150000,3,benzin,ford,nein,2016-03-31 0:00,0,24340,2016-04-06 19:45
700,control,kombi,1998,Manual,0,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-12 0:00,0,23684,2016-03-15 21:15
3500,test,cabrio,1995,Automatic,174,andere,150000,3,benzin,audi,nein,2016-03-28 0:00,0,31311,2016-04-06 15:15
9000,control,bus,2011,Manual,0,transit,150000,8,diesel,ford,nein,2016-03-07 0:00,0,60529,2016-04-05 10:50
700,control,kleinwagen,1996,Manual,50,polo,150000,12,,volkswagen,,2016-03-08 0:00,0,57250,2016-03-09 9:17
700,control,kleinwagen,1996,Manual,0,,150000,0,,opel,,2016-03-21 0:00,0,73329,2016-04-06 19:15
3999,control,kombi,2008,Manual,101,clio,100000,1,benzin,renault,nein,2016-03-10 0:00,0,85716,2016-03-11 11:16
2400,test,limousine,1999,Manual,118,3er,150000,5,benzin,bmw,nein,2016-04-04 0:00,0,10315,2016-04-06 19:48
6990,test,cabrio,2010,Manual,70,500,80000,0,benzin,fiat,nein,2016-03-24 0:00,0,65779,2016-03-24 20:25
13900,test,suv,2008,Manual,150,cr_reihe,150000,4,benzin,honda,nein,2016-04-03 0:00,0,28832,2016-04-05 21:46
5000,test,coupe,1997,Manual,141,andere,150000,5,benzin,mitsubishi,nein,2016-03-29 0:00,0,13593,2016-04-05 23:47
890,control,kleinwagen,2000,Manual,58,twingo,150000,3,benzin,renault,nein,2016-03-11 0:00,0,32547,2016-03-22 8:49
899,control,kombi,2001,Manual,125,mondeo,150000,6,benzin,ford,nein,2016-03-30 0:00,0,25715,2016-03-30 10:48
1500,test,kleinwagen,2002,Manual,58,twingo,125000,3,benzin,renault,,2016-03-31 0:00,0,31319,2016-03-31 20:54
4000,test,limousine,2007,Manual,120,bravo,125000,12,diesel,fiat,nein,2016-04-01 0:00,0,64354,2016-04-05 13:45
12900,control,kombi,2010,Manual,170,a4,150000,1,diesel,audi,ja,2016-03-19 0:00,0,58454,2016-04-07 9:17
3750,control,limousine,2002,Manual,179,andere,150000,2,diesel,audi,nein,2016-03-05 0:00,0,40227,2016-03-30 17:15
10490,control,cabrio,2005,Manual,163,slk,150000,8,benzin,mercedes_benz,nein,2016-04-01 0:00,0,73614,2016-04-06 2:44
19800,control,cabrio,2013,Manual,122,eos,30000,8,benzin,volkswagen,nein,2016-03-21 0:00,0,90537,2016-04-06 18:45
8999,control,limousine,2009,Manual,140,6_reihe,150000,4,diesel,mazda,nein,2016-03-05 0:00,0,22045,2016-03-26 8:17
1500,test,kombi,2000,Manual,116,passat,150000,11,diesel,volkswagen,nein,2016-03-08 0:00,0,47058,2016-03-09 18:16
2500,test,limousine,1995,Manual,71,vectra,50000,5,benzin,opel,nein,2016-03-31 0:00,0,33100,2016-04-06 16:45
7200,test,limousine,2002,Manual,179,golf,150000,4,benzin,volkswagen,nein,2016-04-02 0:00,0,37671,2016-04-06 13:17
1199,control,limousine,1999,Manual,0,a_klasse,150000,11,benzin,mercedes_benz,nein,2016-03-29 0:00,0,75382,2016-04-02 3:18
2190,test,kombi,2000,Automatic,193,a6,150000,5,benzin,audi,nein,2016-03-30 0:00,0,94036,2016-04-07 4:15
1111,control,limousine,1999,Manual,150,a4,150000,2,benzin,audi,nein,2016-03-31 0:00,0,91315,2016-04-06 14:18
13900,control,coupe,2011,Manual,143,cooper,150000,10,diesel,mini,nein,2016-03-13 0:00,0,55286,2016-04-06 15:17
11800,control,bus,2009,Manual,220,s_max,125000,4,benzin,ford,nein,2016-04-02 0:00,0,83098,2016-04-02 18:50
950,test,kleinwagen,2000,Manual,54,corsa,150000,0,benzin,opel,nein,2016-03-31 0:00,0,33613,2016-03-31 21:47
3500,control,kombi,2003,Automatic,163,a6,150000,0,diesel,audi,nein,2016-03-17 0:00,0,22309,2016-04-07 3:16
1975,control,kleinwagen,2001,Manual,50,lupo,150000,9,benzin,volkswagen,nein,2016-03-09 0:00,0,76227,2016-03-22 9:15
500,test,limousine,1998,Manual,101,vectra,150000,0,benzin,opel,ja,2016-03-06 0:00,0,74343,2016-04-06 21:17
7800,test,limousine,2010,Manual,69,polo,50000,10,benzin,volkswagen,,2016-03-07 0:00,0,44879,2016-04-05 14:17
1200,control,kleinwagen,1997,Manual,50,ibiza,125000,4,benzin,seat,nein,2016-04-06 0:00,0,53819,2016-04-06 23:36
5900,control,cabrio,2007,Manual,100,focus,90000,6,benzin,ford,nein,2016-03-22 0:00,0,66839,2016-04-06 0:16
